,Branch,Percent of People with Internet Access,Percent of People without Internet Access,Percent of People with Computers,Percent of People without Computers,Percent of People with Computers and Internet,Percent Population in Labor Force 16+: Employed,Percent Population in Labor Force 16+: Unemployed,"Percent Households: Less Than $10,000","Percent Households: $10,000 to $14,999","Percent Households: $15,000 to $19,999","Percent Households: $20,000 to $24,999","Percent Households: $25,000 to $29,999","Percent Households: $30,000 to $34,999","Percent Households: $35,000 to $39,999","Percent Households: $40,000 to $44,999","Percent Households: $45,000 to $49,999","Percent Households: $50,000 to $59,999","Percent Households: $60,000 to $74,999","Percent Households: $75,000 to $99,999","Percent Households: $100,000 to $124,999","Percent Households: $125,000 to $149,999","Percent Households: $150,000 to $199,999","Percent Households: $200,000 or more",Percent Ages 18-64: Living in Poverty,Percent Ages 18-64: At or Above Poverty Level,Percent Households: With Public Assistance Income,Percent Households: No Public Assistance Income,Percent Owner and Renter Occupied Housing: No Vehicles,Percent Owner and Renter Occupied Housing: 1 Vehicle,Percent Owner and Renter Occupied Housing: 2 Vehicles,Percent Owner and Renter Occupied Housing: 3 Vehicles,Percent Owner and Renter Occupied Housing: 4 Vehicles,Percent Owner and Renter Occupied Housing: 5 or More Vehicles,Percent Renter-Occupied Housing: No Vehicles,Percent Renter-Occupied Housing: 1 Vehicle,Percent Renter-Occupied Housing: 2 Vehicles,Percent Renter-Occupied Housing: 3 Vehicles,Percent Renter-Occupied Housing: 4 Vehicles,Percent Renter-Occupied Housing: 5 or More Vehicles,"Percent Workers 16+: Car, Truck, or Van ",Percent Workers 16+: Drove Alone,Percent Workers 16+: Carpooled,Percent Workers 16+: Public Transportation (Includes Taxi),Percent Workers 16+: Motorcycle,Percent Workers 16+: Bicycle,Percent Workers 16+: Walked,Percent Workers 16+: Other Means,Percent: White Alone,Percent: Black or African American Alone,Percent: American Indian and Alaska Native Alone,Percent: Asian Alone,Percent: Native Hawaiian and Other Pacific Islander Alone,Percent: Some Other Race Alone,Percent: Two or More Races,Percent: under 5 years,Percent: 5 to 9 years,Percent: 10 to 14 years,Percent: 15 to 19 years,Percent: 20 to 24 years,Percent: 25 to 29 years,Percent: 30 to 34 years,Percent: 35 to 39 years,Percent: 50 to 54 years,Percent: 55 to 59 years,Percent: 60 to 64 years,Percent: 65 to 69 years,Percent: 70 to 74 years,Percent: 75 to 79 years,Percent: 80 to 84 years,Percent: 85 years and over,Percent: 25+ Less Than High School,Percent: 25+ High School or More,Percent: 25+ Some College or More,Percent: 25+ Bachelor's Degree or More,Percent: 25+ Master's Degree or More,Percent: 25+ Professional School Degree or More,Percent: 25+ Doctorate Degree
46,Manning,0.8426177914426,0.15738220855739973,0.8994478905013394,0.10055210949866042,0.7976997296287816,0.8887471524650234,0.11125284753497686,0.17267078726613974,0.08732049824037706,0.03755621892006197,0.037208332554668336,0.04112333415599797,0.035599799395275064,0.019561972125845775,0.02943213266334301,0.015700019598931962,0.0561773243719262,0.08840758188266908,0.09043841213949248,0.06993761053649153,0.055962408328086605,0.06365894962801608,0.09924461819267641,0.23759348543209538,0.7624065145679046,0.05938483658745678,0.9406151634125431,0.35561265863849234,0.4306936678845456,0.18266044751059182,0.027173037711573166,0.0015107128074969627,0.002349475447299943,0.48807864171603127,0.38735100396569927,0.11444788915818485,0.010122465160084526,0.0,0.0,0.4953356992765395,0.44720306244853286,0.04813263682800651,0.2928525899979501,0.0005740724947749327,0.02288649514408558,0.06265737378923436,0.006982074038749046,0.2972636613628147,0.5254353919411529,0.0014765778455635451,0.05656343624148711,0.0,0.06319915765779348,0.056061774951188185,0.058712931349023244,0.052653412448183334,0.06410386332022108,0.05476973537601145,0.08707783951877282,0.10929351624528108,0.10006393099226525,0.08576172738004179,0.054477294859416193,0.06776394368868521,0.04530567328913072,0.04632123109702519,0.02163141079277532,0.015594495371330596,0.010431958170088788,0.0034467829170133197,0.10908894688924882,0.890911053110751,0.679727261831849,0.42000662415335643,0.16883400330262735,0.05749062364196008,0.01896943836347307
47,Mayfair,0.8945120238509823,0.10548797614901761,0.8086738782207802,0.06118763242303054,0.8693116922677133,0.9399255385848185,0.060074461415181225,0.024858297381429306,0.027796763522424703,0.0280079012447507,0.0481179677747476,0.036908762797992094,0.04577047348227593,0.033027938836804514,0.032617657644383076,0.029484913755140316,0.048261632154939595,0.09378044739895733,0.1337715273491017,0.10286726961258828,0.08633450728367108,0.08927713609138895,0.13911680366940415,0.0819603914051973,0.9180396085948025,0.030854574500137084,0.9691454254998628,0.12142407680718441,0.41670730725259547,0.3484356148454031,0.08237580637674988,0.02533757649111826,0.005719618226948634,0.23661944880002272,0.4723634581312033,0.2512008491054156,0.03473506496190465,0.0015230033779667091,0.003558175623487048,0.6294176191711612,0.5373086057565742,0.09210901341458677,0.19978642183935735,0.0020738629857462265,0.009064337572949645,0.03070939189852157,0.011615248877738956,0.5754419437164864,0.029484481359050456,0.009901549279027448,0.15823301581279142,0.0,0.1206403193690295,0.1062986904636147,0.06083792316845223,0.06528147547715074,0.05530930658178993,0.05367362081453835,0.046848954934949415,0.0659882933161305,0.08543448317442053,0.08329771398576644,0.06983009982614849,0.05278428585099497,0.06872350683985093,0.06171485083736736,0.050199605157850255,0.023606675453753945,0.011560007050245557,0.011520509548248384,0.14257139265735108,0.8574286073426487,0.641837944695227,0.4308511290460103,0.15797605113253407,0.039992970365373026,0.013826424984909502
48,McKinley Park,0.900830296664711,0.09916970333528888,0.9434985978405063,0.056501402159493584,0.8646834709287174,0.9110532624805616,0.08894673751943845,0.06353644878405192,0.04122864937406883,0.03983880988983257,0.03624491232709218,0.052532107737227066,0.05428947864635351,0.052825730843778715,0.03714652014934497,0.05038294332288099,0.08572285142253194,0.08401179082494654,0.13060439207033525,0.08299014358109678,0.08183860080287296,0.07807002835675976,0.02873659186682528,0.13059448944147967,0.8694055105585203,0.034409678309681425,0.9655903216903186,0.15350942398839282,0.41863279597433484,0.33102120956089565,0.07329767722533131,0.020068995660499356,0.0034698975905458848,0.2687415676058998,0.5083181399075197,0.19287073029917914,0.021909024984260513,0.00816053720314075,0.0,0.642453921900413,0.48870159621881015,0.15375232568160285,0.22313334599181267,0.0006031686886946462,0.012020880541133757,0.02486347525597102,0.0044986642390016165,0.36020278004920936,0.059402087098911614,0.013427240783670994,0.24365615496667603,0.0004571182431424997,0.24900520627676656,0.07384941258162268,0.04514745493862133,0.05238475729798538,0.07154713793880499,0.059310554948242424,0.08086858245996642,0.10003372741536523,0.07787447925449575,0.06177196889472747,0.07649596381277318,0.06843311820679228,0.05784847514906249,0.03668930040040644,0.024723752575449235,0.020238067390590517,0.007125020564553704,0.01046241152237752,0.2465807490888571,0.753419250911143,0.44997630370963704,0.2503915498771675,0.10183569627527118,0.03047900041648119,0.010996857535584525
49,Merlo,0.9514253813987701,0.04306629087626744,0.8090030468022641,0.022328104419616676,0.9209192658855028,0.9568381847599614,0.04316181524003824,0.052820027990826,0.028600179259740642,0.018190316755246246,0.018911294879997445,0.01722948041893288,0.03043975234196773,0.02217489642221803,0.0424010592799289,0.02855115008656637,0.07803074501233924,0.09140309283347418,0.15078287794594392,0.09184947505877174,0.07870375676494847,0.08832549330490225,0.16158640164419538,0.08671742762410535,0.9132825723758948,0.01600288142131775,0.9839971185786823,0.45562687355257414,0.44166337798017713,0.08905827016326127,0.010855479689211982,0.0010135778896101582,0.0017824207251652933,0.5598039496504582,0.38073316995036094,0.05244044700418611,0.005120459080685516,0.0,0.0019019743143090136,0.2606237068064936,0.23267898100917195,0.02794472579732156,0.44960740767661866,5.917028902269815e-06,0.025000242930355302,0.05565931387091448,0.009081208628005143,0.8159359157811437,0.043692935912135376,0.0013118394407472956,0.07144968691090811,0.0011872555857823722,0.017795726511148923,0.04862663985813408,0.04646544663010932,0.02236682811631086,0.015353775991230544,0.01333946307621257,0.1252447702874066,0.2406298376660395,0.14277752670771174,0.08458053394523637,0.049725388015034636,0.030601484380017335,0.04307016424928149,0.030838628323656154,0.025316438120065614,0.016480179985161606,0.01243194400358235,0.014072616410750553,0.016376663973102994,0.9836233360268971,0.9421178901780781,0.8448083439209815,0.35644600590364184,0.1320316201482614,0.034748955470892816
50,Mount Greenwood,0.871676434381777,0.12832356561822283,0.8910607798917866,0.10893922010821327,0.8371960248413498,0.9355657201558598,0.06443427984413988,0.05673061959779157,0.023542977585276896,0.02305796495906709,0.02594878145499974,0.02338458519223452,0.03635355149473205,0.02679192150611298,0.041869382098090616,0.033445235130278216,0.06742557739251902,0.08039350245981489,0.12544069546540887,0.11443339756020561,0.09343375994308804,0.11979918186763598,0.10794886629274313,0.06822991779444341,0.9317700822055566,0.012956540134841535,0.9870434598651583,0.06855421848970654,0.3803256264467976,0.39218439818985734,0.10940998243956272,0.027413107788116054,0.022112666645959393,0.1367226290487183,0.5855777092847385,0.21723631760615203,0.04588114478369973,0.004823279801064304,0.009758919475627036,0.8536058132402787,0.8001796396016189,0.05342617363865983,0.054481049166574716,3.1111945413841615e-05,0.002087290162688136,0.012340169743086571,0.008334395021970382,0.7978879253741153,0.10457815481424361,0.0009936966002412747,0.017240960415983383,0.0,0.022759798551922613,0.056539464243493626,0.06541468146792345,0.07228653305298176,0.08020383086634357,0.0634139026999782,0.053266697354642865,0.05203865969281854,0.0531980475820944,0.07707636973390673,0.06213112135654525,0.06423167626821362,0.06358205564580018,0.057708398761828296,0.04194278462085009,0.02560716362989848,0.012180494840224302,0.02279447427478562,0.06559512474119439,0.9344048752588054,0.7071713232665562,0.36660320252004863,0.1447436775717323,0.02422119683198502,0.008119444652145357
51,Near North,0.7724765575509493,0.05061536246144687,0.9651522149948283,0.03181216066847474,0.8896619462583368,0.969931895770716,0.030068104229283896,0.05788946110389828,0.026705243307640167,0.02163903510649219,0.01405211285781964,0.01822041574240746,0.014882483012498381,0.01816382093838021,0.02313592310688341,0.024241805312317635,0.037677654808816054,0.05909163093972565,0.11985774090077869,0.086370464097836,0.0695093097814376,0.11932595883473629,0.2892369401483315,0.08574921800949917,0.9142507819905008,0.01255907997008837,0.9874409200299115,0.3795046676770795,0.49887483166120833,0.10508521033761288,0.012344092783937406,0.003497967480093966,0.0006932300600676667,0.5198800832362694,0.42112843096256464,0.05713229636284914,0.001829385017788789,0.0,2.9804420527670833e-05,0.2726888009815277,0.24184791100522912,0.030840889976298528,0.3178389162222189,0.00096663503088872,0.024724891674510658,0.16392475032874648,0.02072576946363436,0.7503005800548913,0.0949467603600119,0.0017192297375414527,0.09310455081360716,0.00012440647467419906,0.01931317617915699,0.040491296380116705,0.03610403708829052,0.028392054488318042,0.02688253026835088,0.02960802008739711,0.06764412534005587,0.2062559674664302,0.14019632647476143,0.08547469912164424,0.05319622755462265,0.051656250317696634,0.04810097234365412,0.04450844034093733,0.039624944110633234,0.02024302615753445,0.00991671485205436,0.011562412272830176,0.02484259957900249,0.9751574004209971,0.9275387341703449,0.8197801239085682,0.38525347340705335,0.15989243366077047,0.03197575959793894
52,North Austin,0.8326083330318873,0.16739166696811253,0.7775827689317724,0.10482006381579005,0.7813649083384876,0.917332887570787,0.08266711242921286,0.06999212319882529,0.04628956795362339,0.060087297507584715,0.04986342785271846,0.05287110194359023,0.041630944063593925,0.042469192567082564,0.056227039987566514,0.04651066498217371,0.0770030134811365,0.0904713935238565,0.1212766483827193,0.06488657821879638,0.06847390695764358,0.05294677785579692,0.05900032152329123,0.156293699422312,0.843706300577688,0.04954005904814604,0.9504599409518538,0.17077632009276222,0.3735978273005307,0.3127636437802848,0.09841174436945292,0.033656786568663104,0.010793677888305814,0.2806570629743643,0.4858695552843938,0.18457750598599137,0.038351757880666124,0.007909188154561505,0.002634929720022857,0.7076533131090031,0.6244195242638914,0.08323378884511168,0.17607452893716752,0.0,0.0014121254195644034,0.0276663809009342,0.010982154019936602,0.2493473056222732,0.4851973982887663,0.0009813043252721724,0.009556538102932432,0.00042692144304897465,0.18219060790551975,0.07229992431218708,0.06481690671422237,0.06991682367165863,0.07378037175989252,0.0758410054117822,0.08057548329214388,0.06258068982104509,0.06058718617087529,0.06783503707395658,0.05922165488322937,0.05088981649735975,0.06366250248326293,0.04700910646306953,0.041119475986646954,0.02281461709310837,0.012395592571358506,0.013161574277857434,0.21193800387126746,0.7880619961287323,0.5025784795447941,0.20135546777744553,0.10291924721238886,0.031642643828290684,0.00974665629078105
53,North Pulaski,0.827308044640699,0.17269195535930104,0.900642268837984,0.09935773116201597,0.7864433806404335,0.9216841009242462,0.07831589907575386,0.08082923684816647,0.052268620546391406,0.048596528708192116,0.0525424024007612,0.07777163475052679,0.04497910058854676,0.049582744647805745,0.05216898889503649,0.041369125981107736,0.059059848017630916,0.10696728065525672,0.1199868810525129,0.08619225657140674,0.047272418910255284,0.04737982677461369,0.03303310465178846,0.1691748937197899,0.83082510628021,0.04465876632025453,0.9553412336797455,0.17718363189773653,0.4129886492730386,0.2705315271118615,0.09347669396066373,0.03832985383244208,0.0074896439242573875,0.2475310783720204,0.4660335029959897,0.2204047407732986,0.053242264422972516,0.012771963388197062,1.645004752179063e-05,0.6767845476500759,0.5812860119156514,0.09549853573442442,0.20138273412828758,0.00145566402923075,0.01567544775138679,0.03338900684881019,0.01637296397623147,0.3827085203686544,0.17007934723933354,0.005020974212185992,0.020169708264929934,0.00024940778321168555,0.29052672818512226,0.13124531394656205,0.06135990462903682,0.07220267450399277,0.0866303700689693,0.08072552959356004,0.07190271473496553,0.07382724480303049,0.07670709806387402,0.07668893051351662,0.051959257423373505,0.06146511451997645,0.0537954141707095,0.03812302388206486,0.02533213885936119,0.015720737380612058,0.009392553167711988,0.009924642756236352,0.28191981875909633,0.7180801812409034,0.414056860374477,0.18074346707187372,0.0651705504158913,0.010087039313004928,0.003973645354321932
54,Northtown,0.8871923465173182,0.11280765348268167,0.9366365325008279,0.0633634674991721,0.8426918264756901,0.9289505219672145,0.07104947803278529,0.056781166315755936,0.03757164534191953,0.04103724832560194,0.04252509129100408,0.038901320064446986,0.040083717295209105,0.03667191468029941,0.042914050818290424,0.03867490486672033,0.08770212690386044,0.09546360247084903,0.13472658584763442,0.08072043129988947,0.07065557573606321,0.06358218434088524,0.09198843440156974,0.13720924728142697,0.8627907527185731,0.047353277209293776,0.9526467227907062,0.14458026995855602,0.44169481050115783,0.31239110454407104,0.07994437385256656,0.017598582092923736,0.0037908590507246464,0.22942270499180653,0.4845607201997288,0.23708124566276312,0.04478669493102135,0.001521947997342796,0.0026266862173372,0.6957683560091219,0.5912410033134301,0.10452735269569186,0.14753750364414106,0.0009017580906540017,0.010446141584053194,0.04478552744307277,0.010115342963911622,0.517483730918369,0.12857996718144193,0.0039265396867100765,0.1947856612282809,3.2701027667584414e-05,0.07379357671805083,0.08139782323947958,0.07436976773140572,0.07108290941853873,0.07501600074928974,0.0695792172330651,0.04493911657683509,0.06722559078235564,0.07247259524260019,0.061073427602093965,0.05753934485793388,0.05606739637257839,0.06662696401132054,0.0478675033958524,0.0338421494760063,0.02784833548415222,0.01664130043374177,0.021983036849942194,0.13476515818131743,0.8652348418186824,0.6835374639587011,0.4644545871102524,0.17440964593680913,0.05081505057351185,0.02074076461484074
55,Oriole Park,0.8922930203105198,0.10770697968948029,0.927342749322984,0.07265725067701605,0.8761668409514035,0.9532877806165876,0.04671221938341245,0.028601795249654578,0.024973240572602213,0.025599051200161458,0.028005071012014143,0.0319746653540132,0.02171391836778362,0.030527011226505238,0.033451891495005034,0.019746174419454657,0.05827671924336037,0.08306546582703656,0.12994892047512233,0.12222392512120059,0.08377982156615334,0.13782272548181096,0.14028960338812116,0.05328584561410267,0.9467141543858972,0.02854353467436045,0.9714564653256397,0.060891615396073705,0.34291096406920835,0.4207514945457988,0.13118566844379576,0.03761196910802242,0.006648288437100931,0.09954600051017105,0.5533459102968953,0.24566635266439876,0.07954783178907873,0.0073733621002338556,0.01452054263922212,0.7935810750920986,0.7157199275375635,0.0778611475545351,0.09403560709239024,0.0013506317681310142,0.0010858355449900204,0.01467925682144622,0.00599691389614307,0.8192482483372355,0.013726138577948624,0.002766494801441289,0.07476218012909351,0.0,0.02451347318361536,0.06498346497066575,0.06591887557621719,0.05378952082385701,0.0612242900094428,0.054714357875093184,0.03849204032038718,0.04157395001511203,0.06809355651675819,0.07122772539315807,0.060957053844514456,0.08272423367454218,0.06509116078950387,0.0635201921430694,0.05065566682485524,0.029605649577115225,0.020860523110939843,0.025071932553664245,0.08204677333041203,0.917953226669588,0.6875698543111725,0.42935014992403997,0.16707094074323167,0.032311243945872974,0.012046553784031702
56,Portage-Cragin,0.8530458943667707,0.14695410563322922,0.9085695391644958,0.09143046083550418,0.8080349734951925,0.9480862250007529,0.05191377499924689,0.04988802612156666,0.04014642864194468,0.04834214718735724,0.042483404641079615,0.0505395508206313,0.05088453308877581,0.04231664177499955,0.05106951761619695,0.03344712252698034,0.05721955303643193,0.1027198399751292,0.1383005632731989,0.09504264586831185,0.07100994808568972,0.06490302688971444,0.06168705045199107,0.11345972539846978,0.8865402746015303,0.036969417320955385,0.9630305826790445,0.1351289367195333,0.3861587037511197,0.32174624863955575,0.09526223572296721,0.0427076521467647,0.018996223020059058,0.20735409467663346,0.4325068213077226,0.272740107658379,0.06470495318032585,0.014886074465288121,0.007807948711650616,0.7424748445674774,0.6357064310353465,0.10676841353213087,0.16234656943936443,0.0007399984933198463,0.004760208828189096,0.020311276362864034,0.010145863840734933,0.5060018581315292,0.029250802180284387,0.009069794516999434,0.03222883296712301,0.0003716904417129818,0.2930818417032611,0.1299951800590895,0.06541660911730558,0.06361439820972214,0.06969927775140924,0.07073736495686705,0.06947266621543428,0.0671678928522801,0.07696705697548574,0.07613732823821517,0.05965813419943485,0.06518822303729568,0.0638304647127265,0.03758807226173468,0.029566090905854134,0.018635451053395865,0.013187592916580318,0.012972107409138244,0.2423467045263991,0.7576532954736007,0.4586685576121224,0.2184109234838515,0.06742615957431468,0.013818682632288823,0.004140196621836835
57,Pullman,0.7532004133944429,0.24679958660555673,0.8461930572104462,0.15380694278955367,0.7064414406394427,0.7838852571648839,0.21611474283511595,0.1737747005206299,0.07245352926407196,0.05600875903959775,0.050216137945736004,0.06871295853707085,0.046427634339072585,0.10315623780526974,0.03480345343977052,0.0410131245713507,0.05376547884832344,0.07536018636207695,0.09365121840664622,0.05250538570743296,0.03420504954489452,0.02969036310364753,0.014255782564407536,0.261406970050154,0.738593029949846,0.04421837248190286,0.9557816275180969,0.33433130814383377,0.4225556709011916,0.13430682874961025,0.07111896016262254,0.03656113137770936,0.001126100665032046,0.45046747789550906,0.41916553996571676,0.09681297633780828,0.012380079561584045,0.019902812917535567,0.0012711133218461235,0.6761603182459827,0.5019036270237376,0.17425669122224482,0.2116161215019901,0.0,0.0010287980018450233,0.0197674193934686,0.01321708833148091,0.11015091059921901,0.8160948606516044,0.0013057012784269111,0.0009510153506941505,0.0,0.04753044012518065,0.023967071994874595,0.05806997195927466,0.0709198138364172,0.0717572441721634,0.0577400882553173,0.060597026082642204,0.0926358738365466,0.06751866946587398,0.07152114566539472,0.07186108960006507,0.06127703555378731,0.06276838895376437,0.047458662291115984,0.03775518285517485,0.025077983375531528,0.022696205680579798,0.012382067282757842,0.1889184766241162,0.8110815233758838,0.5335578925453438,0.1927349536326518,0.07283000556352316,0.017824126169421223,0.010095127542625216
58,Roden,0.8723126947220669,0.12768730527793315,0.9033799805514952,0.09662001944850472,0.8485445275941959,0.9577992680478951,0.04220073195210486,0.04361558790953895,0.019507194606658534,0.048473979987383786,0.026766266311453905,0.027803370350346322,0.0253954623038819,0.029332290643486584,0.026951379195931432,0.015683984031864565,0.03668130632130701,0.0853610925251048,0.11088198593978278,0.12253594389758517,0.0938215790897722,0.12190313351062862,0.16528544337527268,0.05277966709904994,0.9472203329009502,0.02564517414066629,0.9743548258593336,0.09834334066941255,0.35676887185450723,0.4053028123677276,0.11324471683838327,0.019995160376869506,0.006345097893099627,0.27367707024885496,0.4660090928009203,0.22012478671578214,0.03668614428797,0.003502905946472462,0.0,0.7572424792090451,0.6973802883009868,0.05986219090805825,0.09885754790568843,0.00580347736307735,0.0005032514714231453,0.02152272396269958,0.0042719166371060985,0.8331500152505811,0.014376197286409683,0.002157415121601179,0.04586679888180782,0.0,0.040955386639419535,0.06349418682018039,0.0691329681241816,0.06720920781771544,0.05605258593513135,0.056670664702711405,0.037189671966656464,0.05881494986894228,0.058492288087749644,0.08205184556236532,0.06756529913682933,0.06620857555185172,0.0663168081227032,0.05309522178172107,0.03835573233332255,0.03136908051198012,0.025206615659292983,0.04013377864239305,0.05907134629575199,0.940928653704248,0.7117432258992817,0.48956498230832113,0.19019577115614753,0.050157787395421746,0.017459995445156307
59,Rogers Park,0.8991477359602135,0.1008522640397865,0.9440261459839292,0.0559738540160707,0.8535971316219131,0.9499392788334333,0.050060721166566645,0.08086692845780456,0.05696111619257601,0.03788935431174476,0.0401014536740086,0.04780488407256319,0.05769865003694946,0.04108195377609687,0.04789665999390192,0.04062170827278182,0.07498930307057879,0.09208070812728722,0.1398057643871382,0.07289153129557757,0.04481635707556663,0.06597970296183862,0.058513924293584985,0.16451926107358011,0.8354807389264197,0.041991146590103966,0.9580088534098959,0.3339276994293028,0.47524993860737275,0.16531066465998925,0.022455121162162948,0.002272580504940529,0.0007839956362315866,0.43512642255300993,0.4366409094043364,0.1195808933733643,0.0077733650355937736,0.0006702556202284734,0.00020815401346709547,0.45937692884658377,0.4064118858100322,0.05296504303655153,0.31691498552711056,0.00013146614820110978,0.028682268095445256,0.046945398951857,0.0048962383610256675,0.49682304077822187,0.2587693016465926,0.004167641679093749,0.06933630747094027,0.00015156021862947354,0.08917285483895525,0.08157929336756665,0.0660216547772385,0.05176103232205066,0.042661386504495594,0.05524421281082227,0.07983510290672516,0.08839806085640915,0.09859740401211402,0.07919740892812051,0.06425034993310184,0.06255607322486863,0.057076968792104756,0.03934855927436274,0.031608660445864085,0.01451305177725353,0.012159333624302888,0.008184556036934609,0.10794348684518906,0.8920565131548108,0.7196931625343548,0.5008589423178836,0.22264097936854615,0.058321939164063315,0.028766993076954222
60,Scottsdale,0.8928180529773924,0.10718194702260782,0.9302141715845226,0.06978582841547742,0.8503035297973964,0.902481171683253,0.09751882831674719,0.056779916381144914,0.023949284462536677,0.033779347774628,0.026077565159107093,0.04005567865323431,0.040429192960369724,0.021454611589450442,0.03994848546020696,0.035858686030954746,0.08684970444984957,0.10406131713731814,0.18266388774823744,0.09940409035806347,0.08796259483979152,0.08759926120339746,0.033126375791708906,0.10340112040104202,0.8965988795989579,0.034155303136446824,0.9658446968635531,0.05485806175389574,0.31641515891127253,0.3789522196868222,0.17309197878881372,0.05210007151592363,0.02458250934327191,0.152678055940614,0.42073418290333503,0.266548581787688,0.09351062565968739,0.0489969412503256,0.017531612458349898,0.8325634066549167,0.7056964487174475,0.1268669579374692,0.09695470000346817,0.0010856815600185478,0.0008380419833064257,0.011971353927737828,0.011664821717404773,0.4593073650287055,0.15332419467115516,0.00969512651631864,0.01750010497547695,0.0,0.22950370154623315,0.13066950726211038,0.058488216355537984,0.07068011446552196,0.09878797468083725,0.08162504025218546,0.06717272100779893,0.05244433799154104,0.06460714677870895,0.07609984758588094,0.05518145434073017,0.05905700918302467,0.05466052598184957,0.04303623006191003,0.025894098827089002,0.013690666650335281,0.013117085625612417,0.015498858105918716,0.22460603700581402,0.7753939629941857,0.42913764685229416,0.16150468640145765,0.055882897092597035,0.00992823314561797,0.004039995186777695
61,Sherman Park,0.7737504082044064,0.22624959179559354,0.8172735139154441,0.1827264860845558,0.7148632559187584,0.8396038773481634,0.16039612265183648,0.13465440917398439,0.09570803719669975,0.08614726469968029,0.10106979160509531,0.06643995466694508,0.059588094709192116,0.04497316815602434,0.03848868312439096,0.06787743141172956,0.06836104629388953,0.05434637580600662,0.07776462411270899,0.04792415310831523,0.02416951977241006,0.0064551124436630376,0.0260323337192642,0.29065406649361003,0.7093459335063899,0.07208164925411462,0.9279183507458852,0.3384074579881191,0.4292382695169591,0.16904626752652396,0.044323216455127164,0.011077909410177823,0.007906879103092661,0.40125200788546567,0.4542247399622673,0.11568767116192154,0.02397370589076801,0.002988302265739792,0.0018735728338376172,0.6429977705043682,0.5134909707164381,0.12950679978793003,0.2597701025495122,0.0,0.002719411720606607,0.02802397909503488,0.009196217775235771,0.1692389883625567,0.6135063737714698,0.005213473617431613,0.010270728083834588,0.0023694160889758077,0.14434986203458897,0.055051158041142315,0.06078433119162144,0.07914185937871336,0.059290992908458545,0.07274202378792906,0.07101007144438853,0.08118469046130408,0.07033965989973907,0.062069122836789996,0.05124034850037589,0.07113471992334114,0.06016748140913027,0.04313359546590644,0.05016957883184878,0.03141707586099499,0.0100797766603217,0.013045552838167208,0.25858695961692085,0.7414130403830791,0.3284225102423511,0.09510716926875101,0.028564792879537327,0.006464339107776643,0.002641515524747383
62,South Chicago,0.8486439081674076,0.1513560918325925,0.8614559996234556,0.13854400037654455,0.7875249400683548,0.841619743657266,0.15838025634273398,0.12241714288151946,0.09850409128435908,0.08017058444492049,0.06656858964115736,0.06556166458382112,0.059201584041569895,0.03287094008632978,0.05340835570351728,0.03390977749589459,0.048808724809409655,0.07914523290842447,0.11043055854755489,0.06599797469480732,0.03848806825707483,0.026499133018644625,0.018017577600994636,0.2627249110719081,0.7372750889280919,0.040883848388938444,0.9591161516110616,0.33202734946190293,0.35017423826901733,0.24013301279204818,0.05334105228593213,0.01673832019150113,0.007586026999598269,0.4761478241459077,0.3428826805863778,0.15848869609252145,0.017244885885826632,0.002477105359561756,0.0027588079298046506,0.6223264470485242,0.5516034550019713,0.07072299204655307,0.26545375627062145,0.0,0.0029980269731877795,0.024924257838135476,0.013450298440792577,0.20018325546245547,0.6166503362294374,0.004541452898877892,0.003011820392986486,0.0,0.12774431519394538,0.047868819822297244,0.07337434963216037,0.07553068715694589,0.07968478219489604,0.0669065339305263,0.07897793489036019,0.061740863270370205,0.06257851609868413,0.05838919746792796,0.057647693022038995,0.06403906086761675,0.048616044733458,0.05164790658959928,0.04563411292167173,0.03199925596010014,0.016913844349415123,0.02204949358997742,0.2220803164309205,0.7779196835690796,0.47288531369658465,0.19056802766970077,0.07619096229783115,0.008679985627105823,0.004415376526342387
63,South Shore,0.8505664703241602,0.14943352967583978,0.8863087190035648,0.11369128099643519,0.8072793670919082,0.8394234741654095,0.16057652583459064,0.17110140615026703,0.06666584838947612,0.06502200975505772,0.0638851624020973,0.05225465724420017,0.06192349273030232,0.046664964261042996,0.04413448540454974,0.03764075790023596,0.06773507846501678,0.1147026341351391,0.07686906282706923,0.05017280933081895,0.029515988946920632,0.02891220006660521,0.022799441991200153,0.28995698230692174,0.710043017693078,0.02909222808772914,0.9709077719122707,0.4098240637255407,0.42504554810144984,0.1248048108011111,0.034942164666858844,0.0035553576701260075,0.0018280550349134088,0.5143733043161376,0.39367598474713406,0.07661681246411478,0.014117950865894503,0.0005828836960007656,0.0006330639107182411,0.5405992202160625,0.4907080505748091,0.04989116964125353,0.3456835537402821,0.0,0.00036065838856360455,0.026678865000446906,0.012025008833397414,0.0455114161706388,0.9220476140219184,0.0001551080254587882,0.0058702914090656465,0.0003456529933312301,0.01054236352991149,0.015527553849675559,0.07130997710405852,0.06048383390818735,0.0559368779599087,0.044279142362621676,0.05927934787065291,0.09288028303700444,0.08828773462598251,0.07059049185874093,0.056539618508796845,0.06739588058964409,0.07257031397486507,0.0539294278481523,0.03661446930261332,0.022111444935537645,0.015364797031146064,0.017616988366660796,0.10689660665881198,0.8931033933411879,0.6333352664912272,0.24456930192967927,0.10595693732963204,0.018995910833767178,0.006216044199751486
