,Branch,CIRCULATION_2019,COMPUTER SESSIONS_2019,VISITORS_2019,AVG COMPUTER SESSIONS PER VISITOR_2019,AVG CIRCULATION PER VISITOR_2019,CIRCULATION_2021,COMPUTER SESSIONS_2021,VISITORS_2021,AVG COMPUTER SESSIONS PER VISITOR_2021,AVG CIRCULATION PER VISITOR_2021,AVG WALKING TIME (MIN),Percent of People with Internet Access,Percent of People without Internet Access,Percent of People with Computers,Percent of People without Computers,Percent of People with Computers and Internet,Percent Population in Labor Force 16+: Employed,Percent Population in Labor Force 16+: Unemployed,"Percent Households: Less Than $10,000","Percent Households: $10,000 to $14,999","Percent Households: $15,000 to $19,999","Percent Households: $20,000 to $24,999","Percent Households: $25,000 to $29,999","Percent Households: $30,000 to $34,999","Percent Households: $35,000 to $39,999","Percent Households: $40,000 to $44,999","Percent Households: $45,000 to $49,999","Percent Households: $50,000 to $59,999","Percent Households: $60,000 to $74,999","Percent Households: $75,000 to $99,999","Percent Households: $100,000 to $124,999","Percent Households: $125,000 to $149,999","Percent Households: $150,000 to $199,999","Percent Households: $200,000 or more",Percent Ages 18-64: Living in Poverty,Percent Ages 18-64: At or Above Poverty Level,Percent Households: With Public Assistance Income,Percent Households: No Public Assistance Income,Percent Owner and Renter Occupied Housing: No Vehicles,Percent Owner and Renter Occupied Housing: 1 Vehicle,Percent Owner and Renter Occupied Housing: 2 Vehicles,Percent Owner and Renter Occupied Housing: 3 Vehicles,Percent Owner and Renter Occupied Housing: 4 Vehicles,Percent Owner and Renter Occupied Housing: 5 or More Vehicles,Percent Renter-Occupied Housing: No Vehicles,Percent Renter-Occupied Housing: 1 Vehicle,Percent Renter-Occupied Housing: 2 Vehicles,Percent Renter-Occupied Housing: 3 Vehicles,Percent Renter-Occupied Housing: 4 Vehicles,Percent Renter-Occupied Housing: 5 or More Vehicles,"Percent Workers 16+: Car, Truck, or Van ",Percent Workers 16+: Drove Alone,Percent Workers 16+: Carpooled,Percent Workers 16+: Public Transportation (Includes Taxi),Percent Workers 16+: Motorcycle,Percent Workers 16+: Bicycle,Percent Workers 16+: Walked,Percent Workers 16+: Other Means,Percent: White Alone,Percent: Black or African American Alone,Percent: American Indian and Alaska Native Alone,Percent: Asian Alone,Percent: Native Hawaiian and Other Pacific Islander Alone,Percent: Some Other Race Alone,Percent: Two or More Races,Percent: under 5 years,Percent: 5 to 9 years,Percent: 10 to 14 years,Percent: 15 to 19 years,Percent: 20 to 24 years,Percent: 25 to 29 years,Percent: 30 to 34 years,Percent: 35 to 39 years,Percent: 50 to 54 years,Percent: 55 to 59 years,Percent: 60 to 64 years,Percent: 65 to 69 years,Percent: 70 to 74 years,Percent: 75 to 79 years,Percent: 80 to 84 years,Percent: 85 years and over,Percent: 25+ Less Than High School,Percent: 25+ High School or More,Percent: 25+ Some College or More,Percent: 25+ Bachelor's Degree or More,Percent: 25+ Master's Degree or More,Percent: 25+ Professional School Degree or More,Percent: 25+ Doctorate Degree
26,Garfield Ridge,53187.0,9390.0,70128.0,0.1338980150581793,0.758427446954141,33727.0,5206.0,37071.0,0.1404332227347522,0.9097947182433708,16.97032610449729,0.8724135684419508,0.1275864315580491,0.9116970907279702,0.0883029092720296,0.8426344497757399,0.9487806066814768,0.0512193933185231,0.0341079502408686,0.0238897872217697,0.0411123701206958,0.0281203687316721,0.0381800514469082,0.0209410099349885,0.0282373296170934,0.0633982637723801,0.0273071030468938,0.0483518722867265,0.078439516192963,0.1417104169183876,0.1475124600312614,0.089605586499454,0.1096183911290196,0.0794675228089164,0.0645131952397582,0.935486804760242,0.0252158919925734,0.9747841080074264,0.0499486757748343,0.338763158455881,0.4180524106817634,0.1335450859703784,0.044443558615039,0.0152471105021035,0.0747917482567357,0.5487774066083072,0.2511294887493686,0.0927162468783263,0.0200960124228681,0.0124890970843938,0.8517330288547085,0.7412507656500156,0.1104822632046928,0.0728146932119561,0.0001836611927769,0.0043021998877695,0.0173002033768945,0.0049539448019877,0.7025903100068882,0.0041448571034644,0.0059039063537644,0.0149557892316164,0.0,0.1511183749902369,0.1212867623140293,0.0591224446685705,0.0673123480816166,0.0736925019915034,0.0584028926903631,0.0450119527814934,0.0604969582703297,0.0693648182435,0.0824905186976457,0.0787139103729804,0.0735362088393848,0.0631280526336339,0.0533587820614476,0.0361776868001994,0.0199968312114111,0.0133757888190525,0.0155388096668523,0.1757993868255045,0.8242006131744954,0.5055630659382772,0.238395233190908,0.0844373520706711,0.0164199388327575,0.0075558984687296
27,Greater Grand Crossing,17264.0,19219.0,69998.0,0.2745649875710734,0.2466356181605188,4865.0,5134.0,13610.0,0.3772226304188097,0.3574577516531961,15.12709643653748,0.7838870063300122,0.2161129936699877,0.8924845725368554,0.1075154274631443,0.7466339523932931,0.8162648256893378,0.183735174310662,0.2071253137151601,0.0623944893372444,0.079059395563034,0.0795505016867926,0.0378928549817535,0.0473396280136263,0.048904189604537,0.031707447138464,0.0308854242020135,0.0820809331593345,0.0726095780865874,0.1056527234533698,0.0518469822514323,0.0188789049113742,0.0257489780686185,0.0183226558266564,0.2858606816227434,0.7141393183772567,0.0591092819364849,0.9408907180635152,0.3755335752652426,0.4392389681448626,0.1255651784738351,0.0386440096049095,0.0198931877545665,0.0011250807565833,0.5111780919596898,0.378349148271126,0.097838958737509,0.0106063933653279,0.0019535635307241,7.384413562298251e-05,0.5748511680717133,0.5010468370514063,0.073804331020307,0.3067422687176575,0.0,0.0014088719335305,0.0202248635338975,0.0196301478147219,0.0221317416233656,0.95271100675164,0.0014106921490517,0.0011010181979166,0.000493681664832,0.0057960983803834,0.0163557612328105,0.0468267375166867,0.0747477790065023,0.0800836951320355,0.0601802298256821,0.0610314239321297,0.0833428797021703,0.0772405936654442,0.0569742433688923,0.0570926362346341,0.0603805985172487,0.0747337254589592,0.0485977566491478,0.0348711773068795,0.019980167007968,0.0099922841992841,0.0259207964536604,0.1182765178906522,0.8817234821093478,0.6112365768264666,0.2216849171898625,0.0902732862494798,0.019252081972043,0.0066123743865661
28,Hall,16185.0,14922.0,67884.0,0.2198161569736609,0.2384214247834541,6163.0,5562.0,23328.0,0.2384259259259259,0.2641889574759945,14.265404275290594,0.8656311745514904,0.1343688254485095,0.902816966519519,0.0971830334804807,0.8231499789860629,0.8232945346483673,0.1767054653516327,0.1748561450492038,0.0789900487682726,0.0634812247465673,0.0469770655938548,0.0465655300006418,0.0490842693213224,0.0479943012671105,0.0304053925533824,0.0340545690101185,0.0523430671345744,0.070930350372838,0.1315494833532898,0.0689359677583135,0.0302772704871856,0.0447267330077262,0.0288285815755969,0.2322403321249423,0.7677596678750578,0.0345005129453579,0.965499487054642,0.3153126867063888,0.4719390420238037,0.1438766455865729,0.0564073460245855,0.0077422041815248,0.004722075477124,0.3897258171371486,0.4870668597146183,0.0911893893022467,0.0286466754862763,0.0019971079430535,0.0013741504166561,0.5679132232168193,0.5228141269322947,0.0450990962845245,0.2427092723627205,0.0,0.0145008388935154,0.027216637889523,0.0072182388283423,0.0522906245259318,0.8892811343742647,0.000744589746673,0.0068924614317675,0.0008815255356119,0.0104962617563038,0.0394134026294472,0.0699865615607013,0.0657189905657943,0.060144050567232,0.0667505205129539,0.0564729057853077,0.1005970382094684,0.0685864216268811,0.0640486629392917,0.0706353068239187,0.0637372634876445,0.0677085231730979,0.0427772334457974,0.0340359440369664,0.0178082935474433,0.010883890372748,0.0125545805478902,0.1252344470329126,0.8747655529670872,0.638039494810059,0.3377166849923349,0.1218750520163426,0.0224801527562262,0.0105302039537081
29,Harold Washington Library Center,581151.0,209583.0,1405964.0,0.1490671169389827,0.4133469989274263,271811.0,69312.0,543951.0,0.1274232421670334,0.499697583054356,13.06269423005517,0.9350860147843836,0.0246035251792953,0.7486125597594185,0.0171422051068269,0.8974398818825206,0.9378008788632032,0.0621991211367967,0.0589254741008297,0.0179458692075684,0.0154259262739255,0.0105871727603577,0.0149608244314959,0.0188492189560282,0.0147512157707128,0.0253943425797446,0.0144693383028809,0.0363694663870242,0.0767318335840415,0.1148165240252164,0.1350526198650032,0.0849709869255789,0.1153036017687188,0.2454455850608716,0.0969050231683482,0.9030949768316516,0.014981159512131,0.9850188404878688,0.442098346456709,0.463685685331497,0.0936689728792073,0.000451639532659,9.535579992761872e-05,0.0,0.574745782794179,0.3672572763932646,0.0575765679759948,0.0003937619776689,2.6610858892668102e-05,0.0,0.2535961793584753,0.2371269591829531,0.0164692201755221,0.211966876937411,8.526022478689451e-05,0.0144674050555749,0.2934821808509255,0.0221903588246247,0.6052975563108275,0.099309450101039,0.0072996999969414,0.2111249624857867,8.192270237104966e-05,0.0250290310464101,0.0518573773566236,0.0318031329517581,0.0199076325141407,0.0111139575694707,0.0542130843155758,0.1105572635232568,0.1905260291683342,0.1663615696456995,0.1059610914276367,0.04215308860655,0.0402782630637599,0.0382041503277982,0.034957674775144,0.0257136301914067,0.0151737876931928,0.0053537243723144,0.0055542508378092,0.0296285425554138,0.9703714574445864,0.9278289000064244,0.8160947191400685,0.4456064889919381,0.1784639833991232,0.0624571512339247
30,Hegewisch,19052.0,7114.0,38747.0,0.183601311069244,0.4917025834258136,11515.0,3323.0,16972.0,0.1957930709403723,0.6784704218713175,18.346039789696786,0.8632371570129349,0.1367628429870649,0.9095902792897036,0.0904097207102964,0.8451315293078013,0.889095027114571,0.1109049728854289,0.0986087341123721,0.0282518802589012,0.1424822551498718,0.0155668723763014,0.0681077629091849,0.0340779153072968,0.0124506460077912,0.0175816855027424,0.0490641813145412,0.060644159621849,0.1225069689315724,0.0951087443024785,0.0487990624729888,0.0889377991746853,0.0760681423789589,0.0417431901784628,0.1504698574788889,0.8495301425211109,0.0440558460037723,0.9559441539962276,0.1231080044443854,0.3847163540018222,0.3594065198931427,0.0731080375289328,0.0420212993484442,0.0176397847832722,0.189196955374874,0.4939311608465619,0.311899528876459,0.0018319202270911,0.0031404346750134,0.0,0.7904703582420626,0.7423207193992346,0.0481496388428278,0.1038308070250002,0.0,0.0,0.0107089284912099,0.0154975947965867,0.653431070542856,0.1044880495042856,0.0011560434771603,0.0,0.0,0.1737867822635844,0.0671380542121135,0.0499277831511692,0.0667971699141112,0.0800185123304098,0.0657330633251172,0.0563611067783044,0.0718420402230627,0.0668183146375251,0.0485278957663343,0.085335324836332,0.0756819864821378,0.0648781597581347,0.0602289454252204,0.0327077021698758,0.0302570862929793,0.0154917323639977,0.0216214522808369,0.1289895294866824,0.8710104705133177,0.5090161419058259,0.1604746568764446,0.0704135442902312,0.0078069492269059,0.0018668791629557
31,Humboldt Park,56569.0,14942.0,78546.0,0.1902324752374404,0.7202021745219362,36649.0,7233.0,34092.0,0.212161210841253,1.0750029332394695,11.472524705579383,0.8975176457594777,0.1024823542405222,0.922973168395504,0.0766296022230684,0.8615138412930444,0.949325590211901,0.0506744097880989,0.0603393116139907,0.0441073455824833,0.0237153540232027,0.0287181890333384,0.0512844238788052,0.0341868510136887,0.0247255861936745,0.0252830804490702,0.0302366371472742,0.0807708744115373,0.0961912255488242,0.1340709276118475,0.1029600996557643,0.0718863885414702,0.0825500534223478,0.1089736518726793,0.1389584894759098,0.8610415105240903,0.0329391083033401,0.9670608916966597,0.1930240268228456,0.4981763680278894,0.2465988642272594,0.0341145269005814,0.0212187493758637,0.0068674646455599,0.2738421029607386,0.5081803215372804,0.189637086135317,0.015042173608311,0.0090072767861641,0.0042910389721886,0.5557204853927228,0.4905214274823107,0.0651990579104118,0.2223288516851529,0.0025719623726277,0.0369118677605192,0.0351459930166413,0.0139706498576277,0.5916382453545972,0.1040114631323541,0.0060542385324264,0.030373048834361,0.0010982804970799,0.1282010498922897,0.1386236737568914,0.0595927867258573,0.0457151738910156,0.0513135977369406,0.0462784553012868,0.0641990446988019,0.1451012866173287,0.1373497815884657,0.1153497369091246,0.0446449748017616,0.0447572516560931,0.0435109454681289,0.031838244554687,0.0178777106107382,0.0086622244686643,0.0087761291010309,0.0075054664471649,0.1392922054431478,0.8607077945568522,0.663163330170627,0.4731973645677437,0.1616249070512891,0.0478095825924439,0.0124774280667096
32,Independence,88455.0,11513.0,75052.0,0.1534003091190108,1.1785828492245376,69547.0,7059.0,33031.0,0.2137083345947746,2.105506948018528,15.115433495728432,0.9034345935889168,0.0965654064110832,0.948339461862036,0.0505592211272495,0.8681935371944983,0.9362642778869844,0.0637357221130158,0.0392821610985437,0.0359613288008141,0.0265016323284014,0.0367488303487443,0.0383917870189841,0.0399212995012801,0.0443345696589822,0.024477452812662,0.0263140443740799,0.0769046596732309,0.0851254233705748,0.1422594977461646,0.1036604335569201,0.0675845495422085,0.1002383515977628,0.1122939785706452,0.0874415961355408,0.9125584038644592,0.0283161466429455,0.9716838533570546,0.160325447338987,0.4609097373244192,0.2989629972284673,0.0611756108502158,0.0145752809914418,0.0040509262664687,0.2498297707849187,0.4440638797891572,0.2538518601840918,0.0427067741534142,0.0076289820152424,0.0019187330731755,0.552579109722732,0.470274722163587,0.0823043875591449,0.245672043905578,0.0005797694362692,0.0184856487306846,0.0311204322875288,0.0101400015337452,0.6097853770618965,0.0384048908561282,0.0053360388508775,0.0687466896967341,0.0007871919611801,0.1553296713614979,0.121610140211685,0.0583030168316948,0.0536093308309639,0.0579622280782154,0.0557821682209432,0.0591303108617319,0.0947985233953291,0.1129314577156984,0.0933772094810569,0.0560952383771887,0.0642321535697896,0.0459777403453744,0.0318122209179117,0.0294396461142741,0.0123057023782901,0.0095408767701846,0.0075410011644113,0.1527977624356566,0.8472022375643433,0.6334770203880675,0.4412487406702654,0.1605503187235152,0.0349578166928909,0.0120723227071227
33,Jefferson Park,9061.0,1682.0,6108.0,0.2753765553372626,1.483464309102816,55453.0,8179.0,46942.0,0.1742362915938818,1.1813088492181842,15.064436763613257,0.8637935412273715,0.1362064587726283,0.9217220075993988,0.0782779924006008,0.8418513817829644,0.9363884389549096,0.0636115610450905,0.0450370216003582,0.0218598554790731,0.0308580568584121,0.0399656067537838,0.030960000490647,0.0444520986520137,0.0363937567504268,0.0285667761035764,0.0383504295520967,0.0725434631612071,0.0849317686335253,0.1404875391476078,0.1227693284517101,0.0628835519201581,0.1061871282580108,0.0937536181873915,0.0893597977471951,0.9106402022528048,0.0265252339383245,0.9734747660616752,0.1191157410742955,0.4271965175766272,0.3409654302925374,0.0735520990650036,0.0280412605884051,0.0111289514031307,0.1652375082870113,0.4962749123859679,0.2855322998560648,0.0270474939662771,0.0187093013377925,0.007198484166886,0.6650409560284946,0.5966612681971177,0.0683796878313767,0.2000812614256658,0.0006433426814745,0.0043500785370287,0.014521023693968,0.0093322123568291,0.6981926031129778,0.0240997037354087,0.0020588585427723,0.0998161075729105,0.0014330434884878,0.089535594281451,0.0848640892659913,0.0517160794515205,0.0574743117535848,0.0502491006969224,0.0515491316904939,0.0525427998808981,0.0638089042956407,0.0901314694934263,0.0778249298331613,0.0732534414493882,0.0621501189628242,0.067917155373807,0.0562821352707159,0.0354332233180584,0.0220139681875571,0.0203001512780217,0.0238421172267401,0.0870433939326616,0.9129566060673384,0.6892245451916834,0.4340253962728817,0.1526788716629223,0.0334596076304014,0.0129646098306499
34,Jeffery Manor,8774.0,12627.0,57482.0,0.2196687658745346,0.1526390870185449,3205.0,4283.0,14627.0,0.292814657824571,0.2191153346550899,16.31085497607897,0.8774214869962607,0.1225785130037391,0.9252268504360672,0.0747731495639324,0.854160384780717,0.8740386858783535,0.1259613141216463,0.087057280249858,0.0965952816166444,0.0690478904785837,0.0858065734011812,0.0728930498909543,0.0307366268467301,0.022399770774975,0.0411009081941467,0.0222120502295631,0.0914525847262044,0.0840837268948738,0.1116499116640621,0.071673622170064,0.0515278979541416,0.0378025098937756,0.0239603150142404,0.2311598201280955,0.7688401798719043,0.0528043742241622,0.9471956257758376,0.2158643341044692,0.4513294227107556,0.2285355316818434,0.0577197992912155,0.0338084238500689,0.0127424883616469,0.3015032999767241,0.5086948508146314,0.1378519363921485,0.0476516128431067,0.0042982999733891,0.0,0.7087153726949608,0.6232926567395232,0.0854227159554375,0.2083328810095101,0.0,0.0,0.0050042604661978,0.0080308251568901,0.2036001982528386,0.7189551163177778,0.0004715930645041,0.0002512111260553,0.0,0.0432435037883261,0.0334783774504979,0.0443021064245913,0.0533033908031678,0.0888271824023024,0.0683355985798697,0.0655516413633647,0.0548067034270916,0.0559824561605674,0.0762750558629382,0.0629068356957752,0.0544402373214028,0.0593537693115888,0.0823557257686741,0.0415751761550056,0.024915286825341,0.0209796729331006,0.0149633743419179,0.1645677918317318,0.8354322081682679,0.5569234915427503,0.2411578373499167,0.0859625177291728,0.0157424962269015,0.0054414863599911
35,Kelly,11116.0,13220.0,65347.0,0.2023046199519488,0.170107273478507,4334.0,5784.0,9396.0,0.6155810983397191,0.461260110685398,16.624483277987082,0.766577695736432,0.2334223042635681,0.8303951117579389,0.169604888242061,0.7114771827482537,0.7616009896739844,0.2383990103260155,0.2626797338957265,0.1155596594624504,0.0901284186932039,0.0924293223094842,0.0528702217027416,0.0529834957207253,0.0458595054450066,0.0322153375067908,0.0378044508024432,0.064216109481928,0.0621282469086228,0.0494103301314919,0.0232986783317972,0.0079614608376776,0.0012255856066885,0.0092294431632203,0.4125517309700842,0.5874482690299158,0.0631948866024998,0.9368051133975004,0.5322330843452139,0.3293189895574255,0.0991864492851106,0.0264148589080079,0.0082481675546853,0.0045984503495564,0.5949105398610902,0.3115694616224493,0.0773747688823179,0.0161452296341424,0.0,0.0,0.5184995983714694,0.4645048117776034,0.053994786593866,0.3871058742431633,0.0,0.0045517519944694,0.0251950626078959,0.0146648791707706,0.0353800261681155,0.9271129620185836,0.0024572739676154,0.0063212932608417,0.0,0.0082700006956615,0.0204584438891818,0.0599385802707473,0.0770244222449284,0.0838838790598195,0.0860246680404836,0.0530484759474935,0.0811070908101535,0.060338356464595,0.0405347108181018,0.0668980741012151,0.0650536042340135,0.0721681570932532,0.0446530493455332,0.0369709009750225,0.0280765495161741,0.0175080794253563,0.0224337293381417,0.1826558881418908,0.8173441118581093,0.4525628696645027,0.116692234151424,0.036179767017752,0.0052808399155701,0.0021914737519087
36,King,21311.0,19188.0,35190.0,0.5452685421994885,0.6055981813015061,12704.0,9428.0,17385.0,0.5423065861374748,0.7307448950244464,14.355220651085364,0.8321413808510514,0.1624460612111705,0.889143049543455,0.1054443925187671,0.801931370780287,0.8519348243321563,0.1480651756678436,0.1923533769786072,0.1042820011337632,0.0529889317162512,0.0441293634844218,0.0446613360129692,0.0532982150654819,0.0268913686528723,0.0269483605953171,0.0307436945324846,0.0929215196334108,0.0855321915300927,0.0664754933219709,0.0588579264500865,0.0407557225313257,0.0397081006777312,0.0394523976832125,0.2719116017325012,0.7280883982674986,0.0315295536944483,0.9684704463055518,0.4105367853853433,0.4486092369193326,0.1189707834102034,0.0165513915130448,0.0049187973857192,0.0004130053863565,0.5001226525193472,0.4284959029392782,0.067994426665535,0.0033575760626006,0.0,2.9441813238712603e-05,0.5155975243323854,0.4497262467195759,0.0658712776128094,0.2723880992203715,0.0,0.0088669311588132,0.0571636114138865,0.0069191984342208,0.0950246553972305,0.7303780336983345,0.0067522847072349,0.1051526897479524,0.0,0.0223778245795765,0.0403145118696705,0.0512570509750934,0.0393728358293774,0.0480868800117463,0.0585055943965052,0.0835543286810996,0.1066268159129164,0.0930268248708052,0.0528126968442842,0.0454436239034359,0.0633995974069929,0.0620272430695785,0.0638055334304946,0.0412031814614472,0.0294667071351404,0.0203442446578424,0.0287088701103856,0.0967804609117665,0.9032195390882332,0.7294503209935099,0.4380815543899871,0.2098554119542972,0.0519926020065347,0.0223460903551794
37,Legler Regional,8493.0,21796.0,72027.0,0.3026087439432435,0.1179141155400058,5226.0,7851.0,15091.0,0.520243853952687,0.3462991186800079,14.875196345390505,0.818758651428018,0.181241348571982,0.8565799329134756,0.1434200670865243,0.7620525075326755,0.7762796227557145,0.2237203772442853,0.172364249783311,0.1043456417086226,0.0822167424216604,0.0610960973035904,0.0586414097465007,0.0475831347217349,0.0488377909162393,0.0675850325188893,0.0342321351943839,0.0834998217904677,0.0567422462819676,0.0783369236546173,0.0493402138802751,0.0231179568373827,0.0214275225789902,0.0106330806613656,0.3142357710102597,0.6857642289897402,0.0481150523895019,0.951884947610498,0.366791346173585,0.4171834425514527,0.1414199387536711,0.0398593385387114,0.0172453566756558,0.0175005773069235,0.4572750469404593,0.4190351834470348,0.0882467855636007,0.019504773499774,0.0090819543080464,0.0068562562410848,0.6352518281365416,0.5464707741421129,0.0887810539944286,0.269478506405121,0.0,0.0059193516758542,0.0151524710847597,0.0108886565785959,0.0420659666068702,0.9072126412336508,0.0010119223891261,0.0050792162501532,0.0003155658036242,0.0295227489278311,0.0147919387887438,0.0768787525106644,0.0691880193415655,0.075715945446271,0.0744524295039166,0.0749537502159567,0.0786802239879088,0.0705562795213935,0.0590875958717487,0.0527296826748332,0.0682200368900912,0.0678218041511922,0.0409907903445083,0.0203128591939923,0.0235616128247731,0.0171142999433428,0.0121248197907281,0.2324931277665464,0.7675068722334537,0.4309304867645154,0.0916891496062262,0.0299147680209615,0.0044932091795276,0.0009445660747929
38,Lincoln Belmont,168646.0,12445.0,156188.0,0.0796796168719747,1.07976284989884,129149.0,6391.0,67167.0,0.0951508925514017,1.9228043533282717,12.484410682160556,0.9162853347923464,0.0348496208069983,0.8140965856145457,0.0251112847920592,0.9509887106676648,0.9626418182074598,0.0373581817925402,0.0212231616058353,0.0158591018421352,0.0159507785742298,0.0143480775803445,0.0095815864821998,0.0125409774026881,0.0136536536963182,0.0166194495699769,0.0105257297600257,0.0333329039396704,0.0655297658897516,0.1084851617677447,0.0978556355251624,0.0840363941881619,0.1331738822737606,0.3472837399019937,0.0634199884733347,0.9365800115266651,0.0160843959189934,0.9839156040810066,0.1568660224718785,0.5245685345629139,0.2759042513966369,0.035863474972281,0.0047207360547784,0.0020769805415113,0.2679593048923669,0.5156028302642309,0.1793553222726494,0.0324514835239884,0.0046310590467644,0.0,0.4036312668607941,0.3614610606373761,0.0421702062234179,0.3072165009110532,0.0002885539350273,0.0165921013968604,0.0363927208478734,0.0061079103767439,0.8110518895800412,0.0291202467452607,0.0016153591544081,0.0610535901292262,0.0011084351542922,0.023227283536344,0.0728231957004269,0.0850838856187044,0.0638543608495575,0.043444970257277,0.0311687940168712,0.0707997508164964,0.1358911981547396,0.1473506499395464,0.1133029771506271,0.045276399161836,0.0407178453520783,0.0301633252758124,0.0230143194307403,0.0154822293938702,0.0114654104287685,0.0038528746012357,0.0054239029919042,0.0239143650030825,0.9760856349969176,0.923427154377577,0.8143760398217929,0.3448987621619531,0.1180224262972255,0.0217401936114114
39,Lincoln Park,133337.0,12859.0,137424.0,0.0935717196414017,0.9702599254860867,114599.0,7015.0,75874.0,0.0924559137517463,1.5103856393494477,12.980014852296918,0.8790843983126845,0.0486902714531803,0.8733281784241406,0.0375158893704094,0.9192090726752984,0.964477101940468,0.0355228980595318,0.0630306199390804,0.0270973113094291,0.0109136886943084,0.0131920547970169,0.0158722635348011,0.0202313413618073,0.0160994068174788,0.0135413531686977,0.0065916421371586,0.0344637264938372,0.0525287251250244,0.1013833958759497,0.0791893322276442,0.0782121537608454,0.1165592964829679,0.3510936882739515,0.0911934341086511,0.908806565891349,0.0176645154760631,0.9823354845239366,0.2753288621602922,0.4882503089349237,0.2044587234361403,0.0240467211390207,0.0068135373754902,0.0011018469541324,0.4485165676386592,0.4215674730081267,0.1071264553259626,0.0208680907318082,0.0011011461086716,0.0008202671867716,0.3282972446543072,0.2828974525757421,0.045399792078565,0.3793224501434104,0.0019644971012141,0.0283384610432192,0.0568337745376398,0.0155170650256846,0.8299319829928526,0.034352437356147,0.0002834490255884,0.0707051964526423,0.0001685942054828,0.0207118187642935,0.043846521202993,0.0506434797263452,0.0409358212420935,0.0411059383237497,0.0707745426774557,0.1286220993238132,0.1653759476662561,0.1226976800047893,0.0727089930668039,0.047320574170807,0.0399686041274449,0.0369620101306653,0.0301105318094727,0.0210782720618866,0.0151314687980771,0.0089444532025804,0.0084296027610344,0.0234745190422943,0.9765254809577056,0.9326834103429894,0.8562421335980505,0.3912212939039764,0.1468328837236878,0.0300841162566616
40,Little Italy,61193.0,13579.0,118051.0,0.1150265563188791,0.5183607085073401,47793.0,6112.0,48093.0,0.1270871020730667,0.9937620859584556,9.877276063668488,0.8436477291158044,0.0572517481038234,0.922383813460701,0.077616186539299,0.8632176795393987,0.9082938293992884,0.0917061706007116,0.1311869548548532,0.0388469861188603,0.0528675443461087,0.0545662762877119,0.0316513540289724,0.0277023584440987,0.0282256580886949,0.0213325814703374,0.0133501334458583,0.0351349571810538,0.0908502238734772,0.111668010294384,0.0632290994396452,0.0558381152462994,0.0992909326743323,0.1442588142053111,0.3011437877319099,0.6988562122680901,0.0152798921254629,0.9847201078745372,0.3419009131943826,0.4673375493093994,0.1726652607946236,0.0124160324873769,0.0013851998455865,0.0042950443686307,0.5018868219494456,0.4026170479278531,0.0822650063054837,0.0061505241322152,0.0,0.0070805996850021,0.3838743446205919,0.3341769177866968,0.0496974268338949,0.2165383042637506,0.0005196125365339,0.0288705893829688,0.2026051316243146,0.0180590343543957,0.4195758527192783,0.2394157700134369,0.0052132360878369,0.2453141472864197,0.0004212068363924,0.0340171769897362,0.0560426100668992,0.0600202318921644,0.040924205963694,0.019497147485593,0.1003129806048052,0.1826828349700257,0.1645311813771639,0.098655819594381,0.0637336161471725,0.0297439662772419,0.030732166319913,0.03099951690801,0.0259487002204131,0.0224000286461842,0.011188721824269,0.0065129796016281,0.0242691705195842,0.0709897674716054,0.9290102325283944,0.8241884026340286,0.6702375212109255,0.3429673290614959,0.1479205736023223,0.0754426329593876
41,Little Village,39280.0,22362.0,80689.0,0.2771381477029087,0.4868073715128456,15767.0,7035.0,16571.0,0.424536841470038,0.9514815038319956,13.390022009607868,0.8221312148883644,0.1778687851116356,0.8955104383575501,0.10448956164245,0.7882387697229121,0.9058394057057892,0.0941605942942106,0.1175156987829981,0.0398104757579034,0.0524120002160376,0.052890675448721,0.0868426276267306,0.102589471336884,0.0498783428617915,0.0644240682368806,0.0361979729159044,0.0718193144521375,0.080130995769695,0.0869771828590833,0.0661106289756219,0.0230934396390036,0.0414761281573036,0.0278309769633028,0.2183745210296459,0.7816254789703542,0.0330977783969558,0.966902221603044,0.2075093185495292,0.4546810508595255,0.2312459405703996,0.0816062527317491,0.0183962412332775,0.0065611960555187,0.2711512001034049,0.4863940446665812,0.1796124738907528,0.0479646451781308,0.0087582526240107,0.0061193835371194,0.6444520886475218,0.5156914058217732,0.1287606828257485,0.2258150178666721,0.0006424332993066,0.014588055229163,0.0470133529947086,0.004266436330292,0.3303042912501265,0.1943318388848368,0.0055421892918953,0.0067054856413585,0.0002119796065189,0.3623863062188032,0.1005179091064604,0.0529189617880213,0.0645245075653345,0.0710110116554674,0.0650780771745565,0.0971685716493736,0.0995917478076674,0.0946554095211735,0.0744565123180052,0.053904793072017,0.0571613032363286,0.035902843952453,0.0372456207795908,0.0287089131427431,0.0150775322744519,0.0079468002026596,0.0108306100432603,0.3776688141164182,0.6223311858835819,0.3185703019049537,0.1398990954219053,0.0408769909421339,0.0118005378548042,0.0063872112129896
